22	2	0	1.2667	1.7149	
22	3	0	1.0983	2.6964	
22	4	0	1.2289	3.0071	
22	5	0	1.4847	3.3838	
22	6	0	1.8726	3.3199	
22	7	0	2.3667	3.0901	
22	8	0.1254	2.7013	2.8786	
22	9	8.2029	2.7425	3.1182	
22	10	9.0482	2.5738	2.7245	
22	11	23.8886	2.5185	2.2964	
22	12	39.4789	2.8446	2.4192	
22	13	52.5322	2.9607	2.0458	
22	14	69.9881	3.0972	2.333	
22	15	39.5594	2.8441	2.4592	
22	16	29.505	2.4997	2.3745	
22	17	35.9531	2.0082	1.8668	
22	18	5.1961	1.6891	0.8917	
22	19	0	1.5618	0.7159	
22	20	0	1.3765	0.7892	
22	21	0	0.3124	0.5809	
22	22	0	-0.6271	0.2	
22	23	0	-1.0818	0.2	
23	0	0	-1.4772	0.2	
23	1	0	-2.2088	0.2	
23	2	0	-2.3787	0.2	
23	3	0.0001	-2.5255	0.2	
23	4	0.0001	-2.6532	0.2	
23	5	0.0057	-2.8656	0.2	
23	6	0.0002	-3.0497	0.2	
23	7	0.0003	-3.4207	0.2	
23	8	0.6888	-3.5556	0.2	
23	9	26.3857	-3.4935	0.2	
23	10	92.1304	-3.1826	0.2	
23	11	215.8168	-2.3429	0.2062	
23	12	278.7798	-1.557	1.5447	
23	13	231.3721	-0.8817	1.7472	
23	14	168.3413	-0.7565	1.6078	
23	15	122.9025	-0.9412	0.7626	
23	16	81.14	-0.9834	0.2	
23	17	40.2235	-0.959	0.2	
23	18	7.3763	-1.5005	0.2	
23	19	0.0622	-1.773	0.2	
23	20	0	-1.9877	0.2	
23	21	0.0001	-2.2853	0.2	
23	22	0	-2.5721	0.2	
23	23	0.006	-3.2305	0.2	
24	0	0.0007	-4.1637	0.2	
24	1	0.032	-5.7391	0.2	
24	2	0.059	-6.6459	0.2	
24	3	0.1505	-7.3465	0.2	
24	4	0.2602	-7.5033	0.2	
24	5	0.2893	-7.7922	0.2	
24	6	0.2794	-7.9838	0.2	
24	7	0.4043	-8.3017	0.2	
24	8	2.1991	-8.6372	0.2	
24	9	94.5649	-6.7586	0.2	
24	10	270.2795	-2.4114	0.2688	
24	11	413.8167	-1.1155	1.3852	
24	12	512.2166	-0.0227	1.328	
24	13	558.1086	1.8951	0.792	
24	14	547.8094	3.7313	0.7561	
24	15	481.8382	5.2889	0.8099	
24	16	366.6005	6.7451	0.7323	
24	17	118.0077	6.3321	0.6816	
24	18	13.5976	4.4017	0.5145	
24	19	0.1618	1.2377	0.2012	
24	20	0	-0.5862	0.22	
24	21	0.0001	-1.3526	0.219	
24	22	0.0059	-1.9261	0.2298	
24	23	0.0001	-2.4016	0.2015	
25	0	0.0063	-2.7935	0.2142	
25	1	0.0002	-2.9815	0.214	
25	2	0.0002	-2.896	0.2029	
25	3	0	-2.6435	0.3255	
25	4	0.0057	-2.5605	0.3803	
25	5	0.0003	-2.9845	0.2504	
25	6	0.0061	-3.2376	0.2706	
25	7	0.0073	-3.4882	0.2599	
25	8	2.1991	-3.8631	0.2369	
25	9	77.2901	-2.8369	0.2167	
25	10	234.7151	1.4003	0.2062	
25	11	395.5798	4.4142	0.225	
25	12	452.673	6.4843	1.0488	
25	13	463.1839	8.9878	1.1715	
25	14	500.782	10.7165	2.2133	
25	15	441.8507	11.7917	2.1485	
25	16	318.847	13.5397	1.9432	
25	17	120.2786	13.6728	1.3286	
25	18	18.7449	12.2147	0.7263	
25	19	0.4002	7.0638	0.3287	
25	20	0	3.9656	0.2179	
25	21	0	3.4938	0.2459	
25	22	0	3.958	0.2865	
25	23	0	6.7407	0.4546	
26	0	0	8.8201	0.5596	
26	1	0	9.9372	0.718	
26	2	0	9.3573	0.5276	
26	3	0	9.0412	0.2752	
26	4	0	7.8718	0.2477	
26	5	0	7.8274	0.2582	
26	6	0	8.4221	0.5226	
26	7	0	8.952	0.7447	
26	8	0.3916	8.3895	0.3956	
26	9	10.7555	8.1344	0.3263	
26	10	19.1569	7.9062	0.7674	
26	11	35.1163	7.7185	0.3992	
26	12	44.7355	7.9763	0.7372	
26	13	61.9472	8.4742	0.8011	
26	14	33.2466	8.72	0.4221	
26	15	29.7116	9.2497	1.6566	
26	16	23.6	9.1797	0.892	
26	17	21.5261	8.9437	0.5416	
26	18	3.186	8.9127	0.5096	
26	19	0	7.9495	1.1943	
26	20	0	6.3048	0.823	
26	21	0	5.8808	0.9847	
26	22	0	5.2716	0.9706	
26	23	0	4.9939	0.5392	
27	0	0	4.4142	0.5226	
27	1	0	4.1068	0.4728	
27	2	0	3.91	0.4026	
27	3	0	3.5281	0.2513	
27	4	0	3.0844	0.6134	
27	5	0	2.4288	1.0512	
27	6	0	2.0907	1.1866	
27	7	0	1.8004	1.4076	
27	8	0.4979	1.6119	1.3851	
27	9	31.8995	1.475	1.4813	
27	10	110.4564	1.6133	2.1829	
27	11	183.8009	1.7442	2.7734	
27	12	227.2721	2.065	2.9349	
27	13	335.1517	2.5195	2.6541	
27	14	460.0108	4.1385	1.5221	
27	15	454.3903	5.1618	1.5422	
27	16	382.4361	6.2345	1.4057	
27	17	141.6294	6.0668	1.3187	
27	18	32.7152	5.2705	1.0228	
27	19	0.3006	2.5267	0.3715	
27	20	0	0.5271	0.329	
27	21	0	-0.6517	0.2367	
27	22	0	-1.3657	0.2202	
27	23	0.0001	-1.732	0.2	
28	0	0.0002	-2.038	0.2	
28	1	0.0173	-2.3977	0.2	
28	2	0.0001	-2.6297	0.2	
28	3	0.0119	-3.013	0.2	
28	4	0.0124	-3.2976	0.2	
28	5	0.0003	-2.9923	0.3396	
28	6	0.0002	-3.0741	0.2334	
28	7	0.0002	-3.3837	0.2394	
28	8	1.0445	-3.1631	0.3069	
28	9	66.7371	-2.8735	0.4184	
28	10	139.5178	-1.7076	0.5215	
28	11	160.232	-0.2782	0.5973	
28	12	265.9882	1.3386	0.676	
28	13	512.6285	4.2077	0.8003	
28	14	557.337	6.6068	1.063	
28	15	488.7074	8.8442	1.0618	
28	16	297.2054	10.0007	0.9413	
28	17	91.9289	10.0842	0.6322	
28	18	15.6505	9.0414	0.4984	
28	19	0.5596	4.6551	0.2454	
28	20	0	2.0093	0.2163	
28	21	0	0.542	0.2371	
28	22	0	-0.3765	0.2027	
28	23	0.0001	-0.6511	0.2517	
29	0	0	-1.3907	0.2017	
29	1	0.0001	-1.7165	0.2323	
29	2	0.0001	-1.8478	0.2609	
29	3	0.0003	-2.1912	0.2	
29	4	0.006	-2.0824	0.2	
29	5	0.0119	-1.9935	0.2	
29	6	0.0062	-1.8537	0.2083	
29	7	0.0002	0.801	0.6538	
29	8	2.359	2.8725	1.5443	
29	9	104.5454	3.5317	1.9541	
29	10	287.8109	5.1691	1.6881	
29	11	402.8459	5.7138	1.5592	
29	12	528.7711	6.255	1.9385	
29	13	575.2593	7.7958	1.9218	
29	14	566.2474	9.3222	2.0391	
29	15	502.2819	10.3223	2.1468	
29	16	387.1165	11.3423	1.5072	
29	17	115.0936	11.0843	1.0495	
29	18	11.9501	9.9555	1.1501	
29	19	0.573	6.1976	0.3587	
29	20	0	2.9621	0.2273	
29	21	0	1.4125	0.249	
29	22	0	0.4072	0.2019	
29	23	0	-0.6577	0.3598	
30	0	0	-1.2031	0.2202	
30	1	0.0002	-1.6117	0.2713	
30	2	0.0004	-1.9451	0.2332	
30	3	0	-2.2244	0.2842	
30	4	0.0007	-2.4819	0.2963	
30	5	0.0185	-2.7686	0.285	
30	6	0.0124	-3.0324	0.2167	
30	7	0.0129	-3.193	0.3338	
30	8	2.6534	-3.3177	0.2438	
30	9	99.476	-1.501	0.2565	
30	10	280.1725	4.4542	0.4915	
30	11	421.8808	7.6976	0.5248	
30	12	519.9678	9.7697	0.9316	
30	13	567.8179	12.6037	1.2672	
30	14	559.7251	15.2045	1.8818	
30	15	497.1631	18.0098	2.4581	
30	16	376.1578	18.468	2.7053	
30	17	119.101	17.6833	2.4238	
30	18	13.3674	16.8345	2.0191	
30	19	0.466	15.5223	0.8318	
30	20	0	11.1947	0.225	
30	21	0	7.6426	0.2507	
30	22	0	6.0365	0.2475	
30	23	0	5.1603	0.2423	
31	0	0	4.3618	0.2067	
31	1	0	3.7491	0.2	
31	2	0	3.493	0.2029	
31	3	0	3.0675	0.2079	
31	4	0	2.5119	0.2035	
31	5	0	2.7111	0.2062	
31	6	0	4.3891	0.3102	
